ano_materia,autoria_texto,casa,id_principal,id_documento,data_texto,descricao_identificacao_materia,descricao_objetivo_processo,descricao_subtipo_materia,descricao_texto,descricao_tipo_texto,formato_texto,identificacao_comissao_codigo_comissao,identificacao_comissao_nome_casa_comissao,identificacao_comissao_nome_comissao,identificacao_comissao_sigla_casa_comissao,identificacao_comissao_sigla_comissao,indicador_tramitando,nome_casa_identificacao_materia,numero_emenda,numero_materia,sigla_casa_identificacao_materia,sigla_subtipo_materia,tipo_documento,url_texto
2019,Câmara dos Deputados,senado,140286,8049920,2019-11-29,PL 1191/2019,Revisora,PROJETO DE LEI,PL 1191/2019,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,01191,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8049920
2019,Senado Federal,senado,140286,8058947,2019-12-18,PL 1191/2019,Revisora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,01191,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8058947
2017,Senador Alvaro Dias (PV/PR),senado,128221,5065182,2017-03-07,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,PLS 39/2017,Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=5065182
2017,Senado Federal,senado,128221,5066251,2017-03-07,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=5066251
2017,Senado Federal,senado,128221,7631882,2018-02-08,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7631882
2017,Senador Ronaldo Caiado (DEM/GO),senado,128221,7753672,2018-07-04,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Relatório Legislativo - SF180472294094,Relatório Legislativo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7753672
2017,Senador Humberto Costa (PT/PE),senado,128221,7880026,2018-10-30,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Requerimento - SF187623752981,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7880026
2017,Senadora Kátia Abreu (PDT/TO),senado,128221,7959588,2019-05-29,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Relatório Legislativo - SF195200504083,Relatório Legislativo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7959588
2017,Senadora Kátia Abreu (PDT/TO),senado,128221,7965507,2019-06-12,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Relatório Legislativo - SF192723421419,Relatório Legislativo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7965507
2017,Comissão de Assuntos Econômicos,senado,128221,8010597,2019-09-17,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8010597
2017,Presidente de Comissão,senado,128221,8010797,2019-09-17,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Ofício,Ofício,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8010797
2017,Comissão de Assuntos Econômicos,senado,128221,8010747,2019-09-17,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8010747
2017,"Comissão de Assuntos Econômicos, Senadora Kátia Abreu (PDT/TO)",senado,128221,8010815,2019-09-17,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,P.S 53/2019 - CAE,Parecer,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8010815
2017,Senador,senado,128221,8015478,2019-09-24,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Texto final da Comissão - Projeto de Lei Ordinária,Projeto de Lei Ordinária,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8015478
2017,Presidente de Comissão,senado,128221,8015484,2019-09-24,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Ofício,Ofício,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8015484
2017,Comissão de Assuntos Econômicos,senado,128221,8015425,2019-09-24,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,38,Senado Federal,Comissão de Assuntos Econômicos,SF,CAE,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8015425
2017,Senador,senado,128221,8020079,2019-10-03,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Texto final revisado - Projeto de Lei Ordinária,Projeto de Lei Ordinária,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8020079
2017,Primeiro-Secretário do Senado Federal,senado,128221,8038164,2019-11-12,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,OFSF 914/2019,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8038164
2017,Senado Federal,senado,128221,8038799,2019-11-18,PLS 39/2017,Iniciadora,PROJETO DE LEI DO SENADO,Autógrafo - PLS 39/2017,Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,00039,SF,PLS,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8038799
2019,Senado Federal,senado,137437,7971094,2019-06-26,PL 2787/2019,Revisora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7971094
2019,Câmara dos Deputados,senado,137437,7970941,2019-06-26,PL 2787/2019,Revisora,PROJETO DE LEI,PL 2787/2019 (Casa revisora-SF),Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7970941
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,137437,7998280,2019-08-27,PL 2787/2019,Revisora,PROJETO DE LEI,Relatório Legislativo - SF197863842501,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7998280
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,137437,8005965,2019-09-11,PL 2787/2019,Revisora,PROJETO DE LEI,Relatório Legislativo - SF190059558628,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8005965
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,137437,8013400,2019-09-18,PL 2787/2019,Revisora,PROJETO DE LEI,Relatório Legislativo - SF199387791760,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8013400
2019,Senador Luis Carlos Heinze (PP/RS),senado,137437,8012552,2019-09-18,PL 2787/2019,Revisora,PROJETO DE LEI,EMENDA 1 - PL 2787/2019,Emenda,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8012552
2019,Comissão de Meio Ambiente,senado,137437,8023503,2019-10-10,PL 2787/2019,Revisora,PROJETO DE LEI,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023503
2019,"Comissão de Meio Ambiente, Senador Alessandro Vieira (CIDADANIA/SE)",senado,137437,8023535,2019-10-10,PL 2787/2019,Revisora,PROJETO DE LEI,P.S 29/2019 - CMA,Parecer,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023535
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,137437,8028029,2019-10-22,PL 2787/2019,Revisora,PROJETO DE LEI,EMENDA 3 - PL 2787/2019,Emenda,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,02787,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8028029
2019,Câmara dos Deputados,senado,140314,8057555,2019-12-17,PL 149/2019,Revisora,PROJETO DE LEI,PL 149/2019,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00149,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8057555
2019,Senado Federal,senado,140314,8059038,2019-12-18,PL 149/2019,Revisora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00149,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8059038
2019,Senador Fabiano Contarato (REDE/ES),senado,140314,8061163,2020-02-03,PL 149/2019,Revisora,PROJETO DE LEI,RQS 5/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00149,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8061163
2019,Cidadão Câmara Municipal de Viçosa - MG,senado,140546,8901549,2019-12-11,PL 1095/2019,Revisora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901549
2019,Câmara dos Deputados,senado,140546,8059740,2019-12-19,PL 1095/2019,Revisora,PROJETO DE LEI,PL 1095/2019,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8059740
2019,Senado Federal,senado,140546,8062646,2020-02-05,PL 1095/2019,Revisora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8062646
2019,Senador Fabiano Contarato (REDE/ES),senado,140546,8871356,2020-08-03,PL 1095/2019,Revisora,PROJETO DE LEI,Relatório Legislativo - SF204529015543,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8871356
2019,Senador Telmário Mota (PROS/RR),senado,140546,8888523,2020-09-08,PL 1095/2019,Revisora,PROJETO DE LEI,EMENDA 1 PLEN - PL 1095/2019,Emenda,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888523
2019,Senador Fabiano Contarato (REDE/ES),senado,140546,8889130,2020-09-09,PL 1095/2019,Revisora,PROJETO DE LEI,P.S 131/2020 - PLEN,Parecer,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889130
2019,Senadora Rose de Freitas (PODEMOS/ES),senado,140546,8888894,2020-09-09,PL 1095/2019,Revisora,PROJETO DE LEI,EMENDA 2 PLEN - PL 1095/2019,Emenda,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888894
2019,Senador Jean Paul Prates (PT/RN),senado,140546,8888959,2020-09-09,PL 1095/2019,Revisora,PROJETO DE LEI,EMENDA 3 PLEN - PL 1095/2019,Emenda,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888959
2019,Senador Fabiano Contarato (REDE/ES),senado,140546,8889070,2020-09-09,PL 1095/2019,Revisora,PROJETO DE LEI,Relatório Legislativo - SF208707506019,Relatório Legislativo,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889070
2019,Senado Federal,senado,140546,8889236,2020-09-10,PL 1095/2019,Revisora,PROJETO DE LEI,Avulso de emendas,Avulso de emendas,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889236
2019,Senado Federal,senado,140546,8889365,2020-09-10,PL 1095/2019,Revisora,PROJETO DE LEI,Minuta de autógrafo - PL 1095/2019,Minuta,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889365
2019,Primeiro-Secretário do Senado Federal,senado,140546,8889343,2020-09-11,PL 1095/2019,Revisora,PROJETO DE LEI,OFSF 668/2020,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889343
2019,Primeiro-Secretário do Senado Federal,senado,140546,8889341,2020-09-11,PL 1095/2019,Revisora,PROJETO DE LEI,OFSF 667/2020,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889341
2019,Presidente do Senado Federal,senado,140546,8889339,2020-09-11,PL 1095/2019,Revisora,PROJETO DE LEI,MPSF 72/2020,Mensagem,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889339
2019,Senado Federal,senado,140546,8889639,2020-09-11,PL 1095/2019,Revisora,PROJETO DE LEI,Autógrafo - PL 1095/2019,Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889639
2019,Presidência da República,senado,140546,8895970,2020-10-02,PL 1095/2019,Revisora,PROJETO DE LEI,Mensagem,Mensagem,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01095,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8895970
2019,Câmara dos Deputados,senado,142690,8113845,2020-05-20,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,PL 550/2019 (Substitutivo-CD) (Substitutivo-SF),Emenda,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8113845
2019,Senado Federal,senado,142690,8123513,2020-06-22,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8123513
2019,Senado Federal,senado,142690,8885682,2020-09-02,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8885682
2019,Líder do CIDADANIA Eliziane Gama (CIDADANIA/MA),senado,142690,8885499,2020-09-02,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,RQS 2136/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8885499
2019,Senador Antonio Anastasia (PSD/MG),senado,142690,8885504,2020-09-02,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,Relatório Legislativo - SF200473838569,Relatório Legislativo,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8885504
2019,Líder do PT Rogério Carvalho (PT/SE),senado,142690,8885506,2020-09-02,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,RQS 2137/2020,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8885506
2019,Senador Antonio Anastasia (PSD/MG),senado,142690,8885622,2020-09-02,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,P.S 123/2020 - PLEN,Parecer,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8885622
2019,Senado Federal,senado,142690,8888614,2020-09-08,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,Minuta de autógrafo - PL 550/2019 (Substitutivo-CD),Minuta,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888614
2019,Presidente do Senado Federal,senado,142690,8888604,2020-09-10,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,MPSF 70/2020,Mensagem,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888604
2019,Primeiro-Secretário do Senado Federal,senado,142690,8888610,2020-09-10,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,OFSF 664/2020,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888610
2019,Primeiro-Secretário do Senado Federal,senado,142690,8888606,2020-09-10,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,OFSF 663/2020,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8888606
2019,Senado Federal,senado,142690,8889494,2020-09-10,PL 550/2019 (Substitutivo-CD),Substitutivo,PROJETO DE LEI,Autógrafo - PL 550/2019,Emenda,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,00550,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8889494
2019,Câmara dos Deputados,senado,138126,7972156,2019-06-27,PL 2790/2019,Revisora,PROJETO DE LEI,PL 2790/2019,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02790,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7972156
2019,Senado Federal,senado,138126,7990548,2019-08-14,PL 2790/2019,Revisora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,02790,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990548
2019,Senador Zequinha Marinho (PSC/PA),senado,138126,8036505,2019-11-07,PL 2790/2019,Revisora,PROJETO DE LEI,EMENDA 1 - PL 2790/2019,Emenda,application/pdf,40,Senado Federal,Comissão de Assuntos Sociais,SF,CAS,Sim,Senado Federal,NA,02790,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8036505
2019,Senador Styvenson Valentim (PODE/RN),senado,135108,7909966,2019-02-07,PL 553/2019,Iniciadora,PROJETO DE LEI,PL 553/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,00553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909966
2019,Senado Federal,senado,135108,7911406,2019-02-08,PL 553/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,00553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911406
